customer_id,age,gender,income,credit_score,employment_type,debt_ratio,prediction,actual_outcome
CUST_000462,43,Female,43290,689,Unemployed,0.25,0,0
CUST_000463,52,Female,20000,658,Full-time,0.38,1,1
CUST_000464,46,Female,49150,603,Full-time,0.24,1,0
CUST_000465,34,Female,56040,581,Full-time,0.34,1,1
CUST_000466,60,Male,31015,567,Part-time,0.84,0,1
CUST_000467,64,Female,30084,436,Part-time,0.34,0,0
CUST_000468,54,Male,35863,639,Self-employed,0.24,0,0
CUST_000469,54,Female,40092,600,Full-time,0.6,1,1
CUST_000470,42,Female,48591,672,Full-time,0.85,0,1
CUST_000471,37,Female,28739,544,Full-time,0.54,1,1
CUST_000472,53,Female,31850,762,Full-time,0.05,1,1
CUST_000473,34,Female,53850,664,Full-time,0.07,1,1
CUST_000474,41,Male,47872,761,Self-employed,0.3,1,1
CUST_000475,38,Male,49217,617,Self-employed,0.54,0,0
CUST_000476,30,Male,49931,653,Full-time,0.19,1,0
CUST_000477,49,Male,40873,607,Unemployed,0.07,0,1
CUST_000478,41,Female,49411,677,Full-time,0.52,0,0
CUST_000479,40,Female,20000,617,Full-time,0.41,1,1
CUST_000480,62,Female,46239,627,Full-time,0.25,1,1
CUST_000481,35,Female,60771,627,Full-time,0.26,1,0
CUST_000482,29,Female,40009,467,Self-employed,0.1,0,0
CUST_000483,33,Male,48200,723,Full-time,0.49,1,0
CUST_000484,47,Female,28123,587,Full-time,0.38,0,0
CUST_000485,57,Female,65931,644,Full-time,0.44,1,1
CUST_000486,43,Male,20000,494,Full-time,0.31,0,0
CUST_000487,29,Male,44472,740,Full-time,0.19,1,0
CUST_000488,20,Male,51569,656,Self-employed,0.36,1,1
CUST_000489,37,Male,28043,625,Full-time,0.17,1,1
CUST_000490,59,Female,154644,610,Full-time,0.46,1,0
CUST_000491,46,Female,21675,567,Full-time,0.17,1,1
CUST_000492,31,Male,20000,743,Full-time,0.67,1,1
CUST_000493,45,Female,47443,508,Self-employed,0.73,0,1
CUST_000494,33,Male,40891,679,Self-employed,0.31,0,0
CUST_000495,39,Male,20000,777,Self-employed,0.6,0,0
CUST_000496,51,Male,77102,489,Full-time,0.18,1,0
CUST_000497,52,Female,30262,800,Full-time,0.12,1,1
CUST_000498,46,Female,77694,603,Self-employed,0.48,1,1
CUST_000499,32,Female,20000,667,Self-employed,0.58,0,1
CUST_000500,48,Female,38649,694,Self-employed,0.2,1,1
CUST_000501,41,Male,70977,714,Full-time,0.17,1,1
CUST_000502,33,Male,31832,451,Full-time,0.1,1,0
CUST_000503,30,Male,32086,800,Full-time,0.26,1,0
CUST_000504,38,Male,30462,786,Full-time,0.08,1,1
CUST_000505,43,Male,26945,594,Full-time,0.13,1,1
CUST_000506,41,Male,44406,513,Self-employed,0.31,0,1
CUST_000507,18,Male,60667,570,Full-time,0.19,1,0
CUST_000508,37,Male,35960,678,Full-time,0.18,1,1
CUST_000509,64,Male,26537,723,Part-time,0.46,0,0
CUST_000510,26,Male,36249,641,Full-time,0.38,1,1
CUST_000511,54,Female,20000,724,Self-employed,0.19,1,1
CUST_000512,51,Female,38831,601,Unemployed,0.06,0,1
CUST_000513,44,Female,20049,467,Full-time,0.61,0,1
CUST_000514,61,Female,54576,800,Full-time,0.12,1,1
CUST_000515,32,Female,77055,574,Self-employed,0.59,1,1
CUST_000516,42,Female,33348,766,Full-time,0.18,1,1
CUST_000517,41,Male,33902,589,Self-employed,0.07,1,1
CUST_000518,50,Female,99308,672,Part-time,0.32,1,1
CUST_000519,53,Female,83451,574,Part-time,0.62,0,0
CUST_000520,75,Female,55793,653,Full-time,0.38,1,1
CUST_000521,40,Male,43065,560,Self-employed,0.12,1,0
CUST_000522,53,Female,103184,688,Full-time,0.47,1,0
CUST_000523,62,Male,66917,566,Full-time,0.54,0,0
CUST_000524,43,Male,34765,566,Unemployed,0.23,0,0
CUST_000525,44,Female,35057,684,Full-time,0.12,1,1
CUST_000526,61,Female,26874,584,Part-time,0.06,0,0
CUST_000527,29,Male,46415,719,Full-time,0.25,1,0
CUST_000528,54,Male,39573,624,Self-employed,0.28,0,1
CUST_000529,34,Female,81396,547,Self-employed,0.26,1,0
CUST_000530,42,Female,49367,737,Full-time,0.56,1,1
CUST_000531,41,Female,32475,719,Part-time,0.48,0,0
CUST_000532,61,Female,77617,650,Full-time,0.49,1,1
CUST_000533,31,Female,59581,672,Full-time,0.56,1,1
CUST_000534,18,Male,101945,647,Unemployed,0.25,1,1
CUST_000535,37,Male,53582,661,Full-time,0.28,1,1
CUST_000536,29,Female,25130,610,Full-time,0.31,1,1
CUST_000537,45,Male,42804,699,Full-time,1.0,0,0
CUST_000538,52,Female,108823,440,Full-time,0.26,1,0
CUST_000539,49,Female,37612,627,Full-time,0.17,1,1
CUST_000540,27,Male,58504,504,Part-time,0.28,0,0
CUST_000541,24,Male,28525,578,Full-time,0.17,1,1
CUST_000542,49,Female,59086,628,Full-time,0.35,1,1
CUST_000543,29,Female,27502,696,Full-time,0.26,1,1
CUST_000544,24,Female,47592,599,Full-time,0.44,1,1
CUST_000545,61,Male,50618,655,Part-time,0.78,0,0
CUST_000546,39,Male,53052,555,Self-employed,0.49,0,0
CUST_000547,45,Male,48223,572,Full-time,0.35,1,1
CUST_000548,46,Male,82583,706,Full-time,0.14,1,1
CUST_000549,44,Female,24295,604,Full-time,0.3,0,0
CUST_000550,43,Male,37189,610,Full-time,0.29,1,1
CUST_000551,47,Female,42081,663,Full-time,0.56,1,1
CUST_000552,35,Male,103738,703,Part-time,0.62,1,1
CUST_000553,44,Female,43288,616,Full-time,0.42,1,1
CUST_000554,34,Male,93609,580,Full-time,0.3,1,1
CUST_000555,52,Female,51166,535,Full-time,0.06,1,1
CUST_000556,43,Male,48443,599,Full-time,0.12,1,1
CUST_000557,42,Male,27002,728,Part-time,0.8,0,0
CUST_000558,47,Male,41356,766,Self-employed,0.05,1,1
CUST_000559,56,Male,20000,582,Self-employed,0.54,0,0
CUST_000560,54,Female,79711,588,Full-time,0.4,1,1
CUST_000561,49,Female,50416,746,Full-time,0.1,1,1
CUST_000562,39,Female,63661,650,Full-time,0.84,1,0
CUST_000563,59,Female,23406,710,Full-time,0.02,1,0
CUST_000564,32,Male,52133,556,Full-time,0.36,1,1
CUST_000565,34,Female,60066,543,Full-time,0.32,1,0
CUST_000566,62,Male,42043,553,Full-time,0.17,0,1
CUST_000567,31,Female,34474,540,Part-time,0.47,0,0
CUST_000568,48,Female,32878,779,Full-time,0.7,0,1
CUST_000569,46,Male,20000,595,Full-time,0.4,1,1
CUST_000570,40,Female,34072,707,Unemployed,0.68,0,1
CUST_000571,36,Male,37037,660,Full-time,0.23,1,1
CUST_000572,37,Female,26395,610,Full-time,0.48,0,0
CUST_000573,31,Male,77556,482,Full-time,0.35,1,1
CUST_000574,27,Male,58631,641,Full-time,0.34,1,1
CUST_000575,20,Female,41338,525,Full-time,0.37,0,0
CUST_000576,41,Female,84563,599,Self-employed,0.55,1,1
CUST_000577,56,Male,55427,598,Unemployed,0.24,0,0
CUST_000578,23,Female,44738,563,Full-time,0.24,1,1
CUST_000579,47,Male,59091,615,Full-time,0.92,0,0
CUST_000580,44,Male,29055,609,Self-employed,0.16,1,1
CUST_000581,54,Male,92415,503,Full-time,0.02,1,1
CUST_000582,52,Male,28554,579,Unemployed,0.46,0,0
CUST_000583,50,Male,56134,613,Full-time,0.52,0,1
CUST_000584,32,Male,76269,690,Self-employed,0.44,1,1
CUST_000585,43,Female,65183,595,Full-time,0.37,1,0
CUST_000586,38,Female,33280,677,Full-time,0.34,1,1
CUST_000587,29,Male,35014,589,Full-time,0.22,1,0
CUST_000588,48,Female,82238,610,Full-time,0.07,1,1
CUST_000589,32,Male,27602,523,Full-time,0.16,1,0
CUST_000590,53,Male,50421,604,Full-time,0.12,1,1
CUST_000591,48,Female,51093,606,Full-time,0.5,1,1
CUST_000592,26,Male,40631,567,Unemployed,0.36,0,0
CUST_000593,56,Male,40202,717,Full-time,0.28,1,1
CUST_000594,44,Female,41347,574,Self-employed,0.49,0,1
CUST_000595,43,Female,35126,686,Full-time,0.02,1,1
CUST_000596,18,Female,36153,779,Full-time,0.11,1,1
CUST_000597,34,Female,93106,628,Full-time,0.18,1,1
CUST_000598,32,Male,32335,672,Self-employed,0.2,1,1
CUST_000599,32,Male,61081,430,Self-employed,0.1,1,1
CUST_000600,28,Male,34505,631,Part-time,0.68,0,1
CUST_000601,26,Male,64577,608,Unemployed,0.66,0,0
CUST_000602,57,Male,65206,645,Full-time,0.1,1,1
CUST_000603,34,Female,34970,632,Full-time,0.14,1,1
CUST_000604,18,Female,36676,591,Full-time,0.34,1,1
CUST_000605,31,Female,63064,500,Full-time,0.12,1,1
CUST_000606,32,Female,46800,663,Full-time,0.1,1,1
CUST_000607,37,Female,21395,689,Part-time,0.38,0,0
CUST_000608,40,Male,83519,450,Self-employed,0.25,0,0
CUST_000609,43,Female,38893,582,Part-time,0.36,0,0
CUST_000610,34,Female,28559,709,Part-time,0.2,1,1
CUST_000611,42,Female,33109,562,Full-time,0.65,1,1
CUST_000612,75,Male,26840,710,Full-time,0.43,1,0
CUST_000613,31,Female,31542,688,Self-employed,0.36,1,1
CUST_000614,22,Male,27114,571,Full-time,0.08,0,0
CUST_000615,53,Female,20000,550,Full-time,0.65,0,1
CUST_000616,37,Female,24133,629,Full-time,0.52,0,0
CUST_000617,32,Male,78592,653,Self-employed,0.46,1,1
CUST_000618,26,Female,20000,689,Full-time,0.12,1,0
CUST_000619,56,Male,27115,621,Self-employed,0.52,0,0
CUST_000620,29,Female,22674,548,Full-time,0.73,0,0
CUST_000621,65,Male,24077,792,Full-time,0.6,1,1
CUST_000622,61,Female,42541,644,Full-time,0.12,1,1
CUST_000623,54,Male,56164,678,Full-time,0.23,1,0
CUST_000624,37,Female,78367,539,Part-time,0.86,0,1
CUST_000625,75,Female,48866,492,Unemployed,0.49,0,1
CUST_000626,26,Male,36074,653,Full-time,0.12,1,1
CUST_000627,41,Female,31541,721,Full-time,0.16,1,1
CUST_000628,28,Male,51778,668,Full-time,0.04,1,0
CUST_000629,45,Female,38933,658,Full-time,0.12,1,1
CUST_000630,45,Female,36746,636,Full-time,0.41,1,1
CUST_000631,51,Female,55562,626,Full-time,0.62,1,1
CUST_000632,39,Male,32033,583,Unemployed,0.23,0,1
CUST_000633,50,Male,37338,641,Full-time,0.5,1,0
CUST_000634,38,Female,94902,492,Full-time,0.52,1,0
CUST_000635,45,Female,63252,672,Self-employed,0.34,1,1
CUST_000636,32,Male,63866,650,Unemployed,0.37,0,0
CUST_000637,51,Male,109991,705,Full-time,0.48,1,1
CUST_000638,49,Female,53495,535,Full-time,0.14,1,1
CUST_000639,35,Male,22692,540,Full-time,0.48,0,0
CUST_000640,42,Male,33419,498,Full-time,0.28,0,0
CUST_000641,30,Female,37387,540,Full-time,0.04,1,1
CUST_000642,61,Female,25622,708,Full-time,0.61,1,1
CUST_000643,69,Female,61601,508,Full-time,0.22,0,0
CUST_000644,46,Male,48394,781,Full-time,0.1,1,1
CUST_000645,61,Female,56100,583,Part-time,0.38,0,0
CUST_000646,49,Male,71372,523,Full-time,0.25,1,0
CUST_000647,43,Male,37423,574,Part-time,0.37,0,0
CUST_000648,30,Female,51434,554,Full-time,0.11,1,1
CUST_000649,49,Female,47185,583,Part-time,0.19,1,1
CUST_000650,29,Female,38020,653,Full-time,0.18,1,1
CUST_000651,41,Female,31164,579,Full-time,0.11,1,0
CUST_000652,49,Male,70481,648,Self-employed,0.71,0,1
CUST_000653,34,Male,40195,688,Full-time,0.71,1,0
CUST_000654,29,Male,41421,697,Full-time,0.26,1,1
CUST_000655,34,Female,36857,647,Full-time,0.28,1,1
CUST_000656,47,Male,158166,670,Part-time,0.18,1,1
CUST_000657,40,Female,27356,772,Full-time,0.23,1,1
CUST_000658,51,Female,58446,588,Full-time,0.22,1,1
CUST_000659,63,Male,28645,687,Full-time,0.17,1,0
CUST_000660,33,Male,42736,695,Full-time,0.18,1,1
CUST_000661,54,Female,30237,489,Unemployed,0.43,0,0
CUST_000662,45,Male,79246,551,Full-time,0.44,1,0
CUST_000663,36,Female,20000,691,Full-time,0.11,1,1
CUST_000664,35,Female,42428,611,Self-employed,0.14,1,1
CUST_000665,29,Male,83988,567,Part-time,0.65,0,0
CUST_000666,41,Male,75715,691,Full-time,0.53,1,1
CUST_000667,22,Female,31355,773,Full-time,0.28,1,0
CUST_000668,18,Male,40862,500,Full-time,0.88,0,1
CUST_000669,30,Female,34622,648,Self-employed,0.35,0,1
CUST_000670,42,Female,20000,606,Full-time,0.25,1,1
CUST_000671,36,Male,45492,618,Full-time,0.06,1,1
CUST_000672,32,Female,39489,737,Full-time,0.74,1,1
CUST_000673,36,Female,20000,589,Full-time,0.18,1,1
CUST_000674,51,Female,44756,693,Full-time,0.2,1,1
CUST_000675,29,Male,21386,642,Full-time,0.38,1,1
CUST_000676,42,Female,20623,662,Full-time,0.22,1,1
CUST_000677,42,Male,39742,685,Full-time,0.6,1,1
CUST_000678,26,Male,79990,628,Part-time,0.49,0,0
CUST_000679,51,Male,45493,585,Full-time,0.14,1,1
CUST_000680,34,Female,33595,675,Self-employed,0.44,1,0
CUST_000681,67,Female,32893,665,Full-time,0.16,1,1
CUST_000682,34,Female,81269,711,Full-time,0.16,1,1
CUST_000683,40,Female,20000,696,Unemployed,0.06,1,1
CUST_000684,67,Male,20000,587,Full-time,0.47,1,1
CUST_000685,54,Female,20000,644,Full-time,0.53,0,0
CUST_000686,40,Female,34453,682,Full-time,0.25,1,0
CUST_000687,18,Female,67016,656,Full-time,0.25,1,0
CUST_000688,56,Male,20000,670,Full-time,0.29,1,1
CUST_000689,26,Male,20000,581,Full-time,0.3,1,1
CUST_000690,48,Female,20000,732,Full-time,0.42,1,1
CUST_000691,41,Male,26246,797,Full-time,0.25,1,1
CUST_000692,44,Male,37868,561,Unemployed,0.37,0,0
CUST_000693,39,Female,47182,592,Full-time,0.06,1,1
CUST_000694,36,Female,41100,596,Self-employed,0.19,1,0
CUST_000695,36,Male,23154,662,Full-time,0.35,0,0
CUST_000696,40,Male,46843,615,Full-time,0.06,1,1
CUST_000697,30,Female,73628,544,Full-time,0.46,0,1
CUST_000698,35,Female,28985,630,Self-employed,0.24,1,1
CUST_000699,52,Male,52139,556,Full-time,0.72,0,0
CUST_000700,23,Female,57271,656,Full-time,0.41,1,1
CUST_000701,54,Female,52020,778,Part-time,0.6,1,1
CUST_000702,50,Female,58468,607,Unemployed,0.13,1,1
CUST_000703,75,Male,50437,565,Full-time,0.11,1,1
CUST_000704,51,Male,27133,682,Self-employed,0.13,1,1
CUST_000705,43,Male,51086,596,Full-time,0.35,1,1
CUST_000706,48,Male,39581,568,Part-time,0.24,1,0
CUST_000707,19,Female,74697,633,Full-time,0.5,1,1
CUST_000708,49,Female,52522,795,Part-time,0.28,1,1
CUST_000709,32,Female,116422,661,Part-time,0.38,1,1
CUST_000710,60,Male,42925,542,Full-time,0.13,1,1
CUST_000711,38,Male,63234,640,Self-employed,0.22,1,1
CUST_000712,44,Female,33682,707,Full-time,0.26,1,0
CUST_000713,29,Male,42024,699,Self-employed,0.46,1,1
CUST_000714,37,Male,28705,690,Full-time,0.07,1,1
CUST_000715,38,Female,63608,710,Full-time,0.07,1,1
CUST_000716,48,Male,49266,681,Full-time,0.59,1,1
CUST_000717,54,Female,122205,564,Full-time,0.49,1,1
CUST_000718,36,Male,37444,599,Self-employed,0.2,1,0
CUST_000719,22,Female,127550,459,Full-time,0.43,1,1
CUST_000720,23,Male,41455,667,Full-time,0.25,1,1
CUST_000721,53,Male,33525,590,Full-time,0.05,1,1
CUST_000722,49,Male,38624,636,Full-time,0.55,1,1
CUST_000723,44,Male,25459,619,Full-time,0.48,1,1
CUST_000724,41,Female,50093,648,Full-time,0.24,1,1
CUST_000725,43,Male,22321,696,Part-time,0.48,0,0
CUST_000726,39,Male,82860,771,Full-time,0.12,1,1
CUST_000727,54,Female,78445,579,Full-time,0.06,1,1
CUST_000728,41,Male,33785,444,Full-time,0.11,1,1
CUST_000729,30,Male,83430,560,Full-time,0.28,1,1
CUST_000730,34,Male,41093,673,Part-time,0.58,1,0
CUST_000731,20,Female,28785,537,Part-time,0.24,0,0
CUST_000732,51,Male,98887,587,Full-time,0.11,1,1
CUST_000733,33,Female,157574,550,Full-time,0.08,1,1
CUST_000734,38,Male,41372,623,Full-time,0.41,1,1
CUST_000735,29,Female,31217,667,Part-time,0.54,1,1
CUST_000736,34,Male,85142,422,Full-time,0.22,1,1
CUST_000737,50,Male,62123,756,Full-time,0.65,1,1
CUST_000738,42,Male,75505,616,Part-time,0.3,1,0
CUST_000739,44,Female,30749,616,Self-employed,0.31,0,0
CUST_000740,56,Female,71493,634,Full-time,0.32,1,1
CUST_000741,46,Female,52821,685,Full-time,0.56,0,0
CUST_000742,34,Female,60418,694,Part-time,0.11,1,1
CUST_000743,49,Male,25959,744,Full-time,0.1,1,1
CUST_000744,28,Male,33491,560,Full-time,0.77,0,1
CUST_000745,52,Female,78711,661,Self-employed,0.67,0,0
CUST_000746,43,Male,70555,674,Full-time,0.28,1,1
CUST_000747,47,Male,58687,495,Unemployed,0.55,0,0
CUST_000748,44,Female,67295,631,Full-time,0.11,1,0
CUST_000749,38,Female,26900,569,Self-employed,0.17,1,1
CUST_000750,24,Male,49911,656,Full-time,0.52,1,1
CUST_000751,60,Male,25159,628,Full-time,0.64,0,0
CUST_000752,33,Female,20000,665,Part-time,0.37,0,0
CUST_000753,31,Male,66660,578,Full-time,0.68,0,1
CUST_000754,44,Male,46801,553,Self-employed,0.54,0,1
CUST_000755,43,Male,30958,548,Part-time,0.35,0,1
CUST_000756,35,Male,58334,613,Full-time,0.62,1,1
CUST_000757,34,Female,64137,563,Full-time,0.25,1,0
CUST_000758,48,Male,47044,545,Part-time,0.23,1,1
CUST_000759,59,Female,74707,662,Full-time,0.35,1,1
CUST_000760,40,Male,129059,543,Full-time,0.16,1,1
CUST_000761,40,Female,49624,684,Unemployed,0.31,1,1
CUST_000762,52,Female,20000,670,Full-time,0.17,1,1
CUST_000763,34,Female,25260,607,Self-employed,0.17,1,0
CUST_000764,25,Female,20000,593,Full-time,0.4,1,1
CUST_000765,26,Male,20000,741,Full-time,0.2,1,1
CUST_000766,36,Male,71006,635,Full-time,0.71,0,0
CUST_000767,37,Male,76706,755,Full-time,0.49,1,1
CUST_000768,18,Male,66705,739,Full-time,0.32,1,1
CUST_000769,43,Male,63819,683,Full-time,0.53,1,1
CUST_000770,44,Male,30146,688,Full-time,0.31,1,1
CUST_000771,29,Male,20000,629,Full-time,0.17,1,1
CUST_000772,42,Female,28211,540,Full-time,0.16,1,0
CUST_000773,74,Male,22009,549,Full-time,0.17,1,1
CUST_000774,36,Male,39766,633,Full-time,0.29,1,1
CUST_000775,24,Male,39438,550,Full-time,0.34,0,1
CUST_000776,30,Female,44848,648,Full-time,0.76,0,0
CUST_000777,31,Male,81887,632,Full-time,0.2,1,1
CUST_000778,31,Male,29743,637,Part-time,0.42,0,1
CUST_000779,33,Male,40752,688,Full-time,0.07,1,1
CUST_000780,39,Female,40288,695,Full-time,0.56,1,0
CUST_000781,28,Female,37037,681,Part-time,0.34,1,1
CUST_000782,45,Female,87686,649,Full-time,0.43,1,1
CUST_000783,39,Male,42772,800,Full-time,0.43,1,1
CUST_000784,43,Male,35586,620,Full-time,0.32,1,1
CUST_000785,18,Male,23886,790,Full-time,0.2,1,1
CUST_000786,55,Female,29517,666,Full-time,0.74,1,1
CUST_000787,65,Female,22441,681,Part-time,0.23,0,0
CUST_000788,42,Female,48756,599,Self-employed,0.06,1,1
CUST_000789,39,Male,20000,758,Full-time,0.82,1,1
CUST_000790,39,Female,20000,597,Full-time,0.14,1,1
CUST_000791,59,Male,29764,775,Unemployed,0.25,0,1
CUST_000792,19,Female,58763,617,Full-time,0.34,1,1
CUST_000793,58,Male,74777,638,Full-time,0.18,1,1
CUST_000794,28,Male,58985,532,Full-time,0.52,0,0
CUST_000795,62,Male,48238,549,Part-time,0.29,0,0
CUST_000796,47,Female,52513,675,Full-time,0.23,1,1
CUST_000797,42,Female,52102,630,Self-employed,0.5,0,0
CUST_000798,29,Male,58840,653,Full-time,0.07,1,0
CUST_000799,18,Female,89078,711,Full-time,0.41,1,1
CUST_000800,18,Female,131055,735,Full-time,0.25,1,0
CUST_000801,33,Male,73023,562,Full-time,0.26,1,1
CUST_000802,55,Female,43121,569,Full-time,0.23,1,0
CUST_000803,32,Male,35163,695,Full-time,0.05,1,0
CUST_000804,18,Male,34273,595,Full-time,0.78,1,0
CUST_000805,38,Male,20519,546,Full-time,0.22,0,0
CUST_000806,33,Female,20000,557,Full-time,0.16,0,1
CUST_000807,41,Male,24504,702,Full-time,0.55,1,1
CUST_000808,31,Female,20000,621,Full-time,0.28,1,1
CUST_000809,26,Male,51871,691,Self-employed,0.49,1,1
CUST_000810,33,Male,101751,749,Part-time,0.12,1,1
CUST_000811,31,Male,114814,616,Self-employed,0.36,1,1
CUST_000812,56,Male,98366,700,Full-time,0.22,1,1
CUST_000813,44,Male,34765,579,Self-employed,0.12,1,1
CUST_000814,49,Female,56689,689,Unemployed,0.28,1,1
CUST_000815,33,Female,38335,580,Self-employed,0.4,1,0
CUST_000816,39,Male,20000,563,Unemployed,0.38,0,0
CUST_000817,29,Male,26214,610,Full-time,0.14,1,0
CUST_000818,47,Male,27019,706,Full-time,0.05,1,1
CUST_000819,30,Male,21157,561,Full-time,0.13,1,0
CUST_000820,39,Male,28166,650,Full-time,0.38,1,1
CUST_000821,32,Female,41752,573,Part-time,0.58,0,0
CUST_000822,45,Male,80594,557,Full-time,0.24,0,0
CUST_000823,53,Male,57149,727,Part-time,0.53,1,1
CUST_000824,38,Female,28715,593,Full-time,0.11,1,1
CUST_000825,51,Male,45513,744,Full-time,0.32,1,1
CUST_000826,44,Male,36318,588,Full-time,0.53,1,1
CUST_000827,47,Male,38816,723,Part-time,0.14,1,1
CUST_000828,50,Male,25202,675,Unemployed,0.41,0,0
CUST_000829,41,Male,48304,514,Full-time,0.5,1,0
CUST_000830,39,Female,27962,666,Self-employed,0.35,1,0
CUST_000831,21,Male,112484,645,Unemployed,0.13,1,1
CUST_000832,30,Male,20000,570,Part-time,0.29,0,0
CUST_000833,42,Male,35104,704,Full-time,0.29,1,0
CUST_000834,66,Male,104810,711,Full-time,0.68,1,0
CUST_000835,47,Male,33011,670,Part-time,0.22,1,1
CUST_000836,32,Female,24889,626,Full-time,0.22,1,0
CUST_000837,47,Male,96992,780,Full-time,0.41,1,1
CUST_000838,59,Male,25174,667,Full-time,0.32,1,0
CUST_000839,32,Female,59783,721,Full-time,0.54,1,0
CUST_000840,49,Male,35658,669,Part-time,0.42,1,1
CUST_000841,48,Female,31926,780,Full-time,0.25,1,0
CUST_000842,32,Male,64587,646,Part-time,0.48,1,1
CUST_000843,35,Male,21683,674,Part-time,0.02,1,1
CUST_000844,24,Female,39424,800,Full-time,0.43,1,0
CUST_000845,48,Male,71564,682,Full-time,0.52,1,1
CUST_000846,54,Male,60770,711,Full-time,0.3,1,1
CUST_000847,36,Female,29146,650,Part-time,0.35,0,0
CUST_000848,50,Female,27774,553,Self-employed,0.29,0,0
CUST_000849,42,Female,60713,477,Self-employed,0.54,0,0
CUST_000850,41,Male,32966,774,Part-time,0.29,1,1
CUST_000851,36,Female,52915,653,Full-time,0.1,1,0
CUST_000852,38,Female,61321,748,Full-time,0.31,1,1
CUST_000853,37,Female,20000,606,Part-time,0.65,0,0
CUST_000854,46,Female,68641,755,Unemployed,0.44,1,1
CUST_000855,47,Female,38360,565,Full-time,0.4,0,0
CUST_000856,43,Female,54534,591,Self-employed,0.1,1,1
CUST_000857,54,Male,38867,665,Part-time,0.31,1,0
CUST_000858,31,Male,42151,686,Self-employed,0.4,1,0
CUST_000859,42,Female,82725,694,Full-time,0.06,1,1
CUST_000860,34,Female,73198,663,Self-employed,0.22,1,1
CUST_000861,48,Female,59507,623,Full-time,0.28,1,1
CUST_000862,51,Female,26074,685,Self-employed,0.3,1,1
CUST_000863,23,Male,20000,561,Full-time,0.53,1,1
CUST_000864,49,Female,47335,643,Part-time,0.08,1,1
CUST_000865,54,Male,59131,640,Part-time,0.43,1,0
CUST_000866,44,Male,20000,766,Full-time,0.24,1,1
CUST_000867,18,Female,20000,641,Self-employed,0.43,1,0
CUST_000868,66,Female,20668,569,Full-time,0.24,0,0
CUST_000869,33,Female,27837,670,Full-time,0.14,1,1
CUST_000870,39,Male,28131,754,Full-time,0.36,1,1
CUST_000871,61,Female,40079,592,Full-time,0.25,1,0
CUST_000872,35,Female,69446,663,Full-time,0.22,1,1
CUST_000873,38,Male,70121,565,Full-time,0.02,1,1
CUST_000874,56,Female,36093,547,Full-time,0.43,0,0
CUST_000875,45,Female,26453,579,Self-employed,0.23,1,1
CUST_000876,47,Male,27328,756,Full-time,0.04,1,1
CUST_000877,39,Female,32043,579,Full-time,0.13,1,0
CUST_000878,40,Male,25698,508,Part-time,0.42,0,0
CUST_000879,47,Female,36287,559,Full-time,0.34,0,0
CUST_000880,22,Female,51077,543,Part-time,0.41,0,0
CUST_000881,26,Female,38381,661,Full-time,0.71,1,1
CUST_000882,34,Male,48710,784,Part-time,0.84,0,1
CUST_000883,30,Female,34276,599,Full-time,0.3,1,1
CUST_000884,55,Male,26831,561,Full-time,0.36,0,0
CUST_000885,37,Male,48579,657,Unemployed,0.46,1,1
CUST_000886,39,Female,20000,663,Full-time,0.17,1,0
CUST_000887,27,Male,27080,757,Part-time,0.4,1,0
CUST_000888,48,Male,36971,621,Full-time,0.17,1,1
CUST_000889,37,Male,109687,787,Full-time,0.28,1,1
CUST_000890,33,Female,27432,639,Full-time,0.67,0,0
CUST_000891,34,Female,27415,569,Part-time,0.47,0,0
CUST_000892,32,Male,24372,566,Full-time,0.59,0,0
CUST_000893,28,Male,35640,554,Full-time,0.35,1,1
CUST_000894,39,Female,44469,660,Part-time,0.34,0,0
CUST_000895,49,Male,52646,505,Full-time,0.17,1,1
CUST_000896,56,Female,33397,729,Self-employed,0.54,0,1
CUST_000897,18,Female,47567,773,Full-time,0.2,1,0
CUST_000898,36,Male,71003,602,Full-time,0.13,1,1
CUST_000899,68,Male,20000,535,Part-time,0.61,0,0
CUST_000900,43,Female,51709,594,Full-time,0.72,0,0
CUST_000901,29,Male,40094,710,Full-time,0.22,1,1
CUST_000902,42,Female,30333,625,Self-employed,0.19,1,1
CUST_000903,33,Female,33739,672,Full-time,0.05,1,1
CUST_000904,50,Female,95426,661,Full-time,0.53,1,0
CUST_000905,48,Male,25693,506,Full-time,0.19,1,0
CUST_000906,38,Male,45032,677,Self-employed,0.05,1,0
CUST_000907,50,Female,45271,748,Part-time,0.66,0,0
CUST_000908,48,Female,36584,577,Part-time,0.73,0,0
CUST_000909,52,Male,74778,678,Full-time,0.23,1,1
CUST_000910,47,Female,86428,574,Part-time,0.38,1,1
CUST_000911,42,Female,27425,528,Full-time,0.83,0,0
CUST_000912,33,Male,30101,696,Full-time,0.32,1,1
CUST_000913,66,Male,20000,675,Self-employed,0.5,0,0
CUST_000914,43,Male,30511,553,Full-time,0.46,0,1
CUST_000915,35,Female,26144,507,Full-time,0.2,1,1
CUST_000916,35,Male,22760,531,Self-employed,0.46,0,1
CUST_000917,68,Female,79171,643,Full-time,0.65,1,1
CUST_000918,52,Female,29744,658,Full-time,0.44,1,0
CUST_000919,24,Male,35813,629,Full-time,0.24,1,0
CUST_000920,52,Male,71471,644,Full-time,0.38,1,1
CUST_000921,37,Male,48888,695,Self-employed,0.4,1,1
CUST_000922,39,Male,23603,679,Self-employed,0.61,0,0
CUST_000923,32,Male,34831,613,Self-employed,0.18,1,1
