customer_id,age,gender,income,credit_score,employment_type,debt_ratio,prediction,actual_outcome
CUST_000461,65,Female,59454,737,Full-time,0.34,0,1
CUST_000462,41,Female,47599,627,Full-time,0.03,0,0
CUST_000463,39,Female,116628,601,Part-time,0.56,0,0
CUST_000464,20,Male,67862,685,Full-time,0.41,1,1
CUST_000465,45,Female,51772,597,Full-time,0.28,0,0
CUST_000466,50,Male,92033,729,Full-time,0.35,1,1
CUST_000467,55,Female,116706,681,Self-employed,0.47,0,0
CUST_000468,40,Male,62284,658,Full-time,0.21,1,1
CUST_000469,69,Female,48522,704,Full-time,0.24,0,0
CUST_000470,52,Male,35107,578,Full-time,0.13,1,1
CUST_000471,29,Female,54353,733,Full-time,0.6,0,0
CUST_000472,46,Male,44927,505,Full-time,0.21,0,0
CUST_000473,41,Male,66545,455,Full-time,0.06,1,1
CUST_000474,58,Female,26658,623,Full-time,0.1,0,0
CUST_000475,42,Female,35771,620,Full-time,0.42,0,0
CUST_000476,32,Female,33928,590,Full-time,0.31,0,0
CUST_000477,45,Male,46598,629,Part-time,0.32,1,1
CUST_000478,35,Female,23734,658,Full-time,0.05,0,1
CUST_000479,21,Male,62317,585,Full-time,0.39,1,1
CUST_000480,31,Male,39417,719,Unemployed,0.41,0,0
CUST_000481,43,Female,60265,704,Full-time,0.29,0,0
CUST_000482,35,Female,20182,616,Part-time,0.16,0,0
CUST_000483,57,Male,30349,682,Full-time,0.26,1,1
CUST_000484,26,Male,92470,658,Part-time,0.38,1,1
CUST_000485,32,Female,44060,728,Full-time,0.55,0,0
CUST_000486,30,Male,128405,560,Unemployed,0.38,0,0
CUST_000487,44,Male,26739,732,Full-time,0.53,0,1
CUST_000488,58,Female,49787,707,Unemployed,0.28,0,0
CUST_000489,42,Female,28464,629,Full-time,0.3,0,0
CUST_000490,39,Female,47274,625,Full-time,0.61,0,0
CUST_000491,57,Male,20000,843,Part-time,0.03,1,1
CUST_000492,69,Male,74554,639,Full-time,0.22,1,1
CUST_000493,46,Male,66934,768,Full-time,0.41,1,1
CUST_000494,18,Male,95153,713,Full-time,0.13,1,1
CUST_000495,26,Male,65315,701,Full-time,0.26,1,1
CUST_000496,48,Male,57821,738,Full-time,0.13,1,1
CUST_000497,46,Female,34884,703,Part-time,0.09,0,1
CUST_000498,18,Female,29709,655,Full-time,0.38,0,0
CUST_000499,48,Male,20000,642,Part-time,0.21,1,0
CUST_000500,49,Female,108841,625,Unemployed,0.25,0,0
CUST_000501,25,Male,28146,584,Full-time,0.17,1,0
CUST_000502,61,Female,40847,640,Full-time,0.2,1,1
CUST_000503,44,Female,33200,717,Self-employed,0.03,0,0
CUST_000504,48,Male,78079,519,Part-time,0.34,1,1
CUST_000505,35,Female,46992,723,Full-time,0.25,0,1
CUST_000506,62,Female,38032,834,Self-employed,0.48,0,0
CUST_000507,70,Male,73986,661,Full-time,0.61,1,0
CUST_000508,44,Male,44742,564,Self-employed,0.2,1,1
CUST_000509,60,Female,76461,775,Full-time,0.15,1,1
CUST_000510,28,Male,65772,808,Part-time,0.23,1,1
CUST_000511,42,Male,41677,742,Full-time,0.38,1,1
CUST_000512,31,Female,39448,646,Part-time,0.07,0,0
CUST_000513,40,Female,50190,741,Unemployed,0.06,0,0
CUST_000514,31,Female,32664,805,Full-time,0.44,0,0
CUST_000515,38,Female,53742,524,Part-time,0.32,0,0
CUST_000516,50,Female,31946,767,Part-time,0.38,0,0
CUST_000517,22,Female,56729,760,Unemployed,0.38,0,0
CUST_000518,27,Female,47610,681,Full-time,0.44,0,0
CUST_000519,37,Female,35701,560,Full-time,0.07,0,1
CUST_000520,49,Male,26939,743,Full-time,0.45,1,1
CUST_000521,63,Female,68535,758,Full-time,0.5,1,0
CUST_000522,37,Male,38714,574,Part-time,0.36,0,0
CUST_000523,41,Male,27950,677,Full-time,0.44,0,0
CUST_000524,36,Male,55052,615,Part-time,0.25,0,0
CUST_000525,34,Male,54693,571,Part-time,0.19,0,0
CUST_000526,43,Male,37225,823,Full-time,0.05,1,1
CUST_000527,36,Male,97818,650,Self-employed,0.48,1,1
CUST_000528,51,Male,53942,850,Full-time,0.22,1,1
CUST_000529,39,Male,63148,793,Part-time,0.16,1,1
CUST_000530,49,Female,43187,599,Part-time,0.33,0,0
CUST_000531,55,Male,61281,799,Full-time,0.24,1,1
CUST_000532,51,Female,92203,549,Full-time,0.32,0,0
CUST_000533,33,Male,20000,622,Full-time,0.11,1,1
CUST_000534,47,Male,124069,653,Full-time,0.19,1,1
CUST_000535,50,Male,30498,641,Self-employed,0.41,0,0
CUST_000536,39,Male,136691,699,Full-time,0.51,1,1
CUST_000537,60,Male,62774,627,Unemployed,0.24,0,0
CUST_000538,40,Male,29336,596,Full-time,0.21,1,1
CUST_000539,35,Male,31495,711,Full-time,0.4,1,1
CUST_000540,34,Female,105547,731,Self-employed,0.21,1,1
CUST_000541,45,Male,24226,726,Full-time,0.5,1,0
CUST_000542,50,Female,35463,751,Part-time,0.13,1,1
CUST_000543,39,Male,33406,802,Full-time,0.18,1,1
CUST_000544,54,Male,61367,608,Full-time,0.11,1,1
CUST_000545,65,Female,41535,653,Part-time,0.11,0,1
CUST_000546,32,Male,108744,821,Full-time,0.24,1,1
CUST_000547,50,Female,48143,701,Full-time,0.25,1,1
CUST_000548,59,Male,68892,676,Self-employed,0.33,1,1
CUST_000549,35,Female,71845,592,Full-time,0.25,0,0
CUST_000550,27,Male,38441,514,Self-employed,0.53,0,1
CUST_000551,49,Male,103831,755,Full-time,0.16,1,1
CUST_000552,47,Male,55618,754,Full-time,0.44,1,1
CUST_000553,34,Female,98062,779,Full-time,0.16,1,1
CUST_000554,48,Male,43982,704,Full-time,0.6,1,1
CUST_000555,46,Male,81953,659,Full-time,0.23,1,1
CUST_000556,40,Female,38413,653,Full-time,0.22,0,0
CUST_000557,49,Female,45104,807,Self-employed,0.23,0,0
CUST_000558,38,Female,24893,613,Full-time,0.24,0,0
CUST_000559,48,Female,36371,769,Full-time,0.61,0,0
CUST_000560,18,Female,35895,699,Full-time,0.29,0,0
CUST_000561,36,Female,41115,753,Full-time,0.34,1,0
CUST_000562,42,Male,50069,588,Full-time,0.67,0,0
CUST_000563,28,Female,72146,575,Part-time,0.55,0,0
CUST_000564,39,Female,51142,639,Full-time,0.32,0,0
CUST_000565,34,Male,56530,615,Full-time,0.2,1,1
CUST_000566,42,Male,54383,679,Full-time,0.48,1,1
CUST_000567,26,Female,49616,742,Full-time,0.25,0,0
CUST_000568,26,Female,62915,789,Unemployed,0.35,0,0
CUST_000569,28,Female,31470,554,Full-time,0.12,0,0
CUST_000570,29,Female,59572,577,Self-employed,0.33,0,0
CUST_000571,28,Female,26115,480,Part-time,0.27,0,1
CUST_000572,41,Male,64764,652,Full-time,0.23,1,1
CUST_000573,64,Female,45777,627,Full-time,0.21,0,0
CUST_000574,52,Female,101574,656,Full-time,0.19,1,1
CUST_000575,22,Female,25969,698,Full-time,0.48,0,0
CUST_000576,57,Female,21511,766,Self-employed,0.07,1,1
CUST_000577,49,Male,80536,698,Full-time,0.11,1,1
CUST_000578,40,Male,67320,653,Part-time,0.33,1,1
CUST_000579,28,Male,50834,600,Part-time,0.34,0,0
CUST_000580,61,Female,88533,584,Full-time,0.12,0,0
CUST_000581,30,Male,73236,709,Part-time,0.13,1,1
CUST_000582,38,Female,30873,628,Self-employed,0.32,0,0
CUST_000583,62,Male,41188,607,Full-time,0.29,1,1
CUST_000584,45,Male,57377,634,Self-employed,0.31,1,1
CUST_000585,50,Male,44933,642,Full-time,0.08,1,1
CUST_000586,42,Male,37892,676,Full-time,0.42,1,1
CUST_000587,40,Male,83460,678,Full-time,0.09,1,1
CUST_000588,43,Male,41930,695,Full-time,0.29,1,1
CUST_000589,58,Male,67167,728,Full-time,0.41,1,1
CUST_000590,42,Male,41354,623,Full-time,0.29,1,1
CUST_000591,49,Female,37653,599,Unemployed,0.52,0,0
CUST_000592,26,Male,73216,608,Part-time,0.46,1,1
CUST_000593,48,Female,56243,703,Full-time,0.29,0,0
CUST_000594,46,Female,32381,626,Full-time,0.04,0,0
CUST_000595,43,Male,76248,675,Full-time,0.28,1,0
CUST_000596,56,Female,88852,680,Full-time,0.07,1,1
CUST_000597,60,Female,28534,765,Full-time,0.41,0,0
CUST_000598,54,Male,35023,511,Full-time,0.61,0,0
CUST_000599,44,Male,166764,789,Self-employed,0.1,1,1
CUST_000600,45,Female,30935,631,Self-employed,0.19,0,0
CUST_000601,44,Male,49263,850,Full-time,0.21,1,1
CUST_000602,53,Female,23853,626,Part-time,0.39,0,0
CUST_000603,30,Female,49148,618,Full-time,0.23,0,0
CUST_000604,22,Female,39427,640,Full-time,0.35,0,1
CUST_000605,55,Male,41785,788,Part-time,0.22,1,1
CUST_000606,24,Female,44442,634,Full-time,0.52,0,0
CUST_000607,18,Female,69470,597,Full-time,0.09,0,0
CUST_000608,59,Male,24210,567,Full-time,0.07,1,1
CUST_000609,34,Male,23480,775,Self-employed,0.73,0,1
CUST_000610,21,Male,47957,671,Full-time,0.38,1,1
CUST_000611,55,Male,20000,710,Part-time,0.14,1,1
CUST_000612,41,Male,43848,444,Full-time,0.31,1,1
CUST_000613,38,Male,24342,601,Part-time,0.41,0,0
CUST_000614,39,Female,70607,663,Full-time,0.17,0,0
CUST_000615,41,Female,23803,642,Full-time,0.09,0,0
CUST_000616,46,Female,86494,639,Full-time,0.26,1,1
CUST_000617,35,Male,45033,679,Full-time,0.2,1,0
CUST_000618,44,Male,79467,628,Full-time,0.1,1,1
CUST_000619,41,Female,118558,705,Part-time,0.33,0,1
CUST_000620,18,Female,127816,761,Full-time,0.49,0,0
CUST_000621,24,Female,59308,714,Part-time,0.17,0,0
CUST_000622,29,Female,133954,736,Full-time,0.12,1,1
CUST_000623,39,Female,54851,485,Full-time,0.44,0,1
CUST_000624,47,Male,40867,708,Part-time,0.38,0,0
CUST_000625,63,Male,47859,753,Full-time,0.15,1,1
CUST_000626,27,Female,78318,730,Self-employed,0.17,1,1
CUST_000627,45,Female,33642,797,Part-time,0.17,0,0
CUST_000628,48,Female,29378,656,Self-employed,0.44,0,0
CUST_000629,54,Female,27106,772,Self-employed,0.17,1,0
CUST_000630,39,Female,67627,587,Self-employed,0.07,0,0
CUST_000631,45,Female,45095,648,Self-employed,0.27,0,0
CUST_000632,44,Male,66279,700,Full-time,0.3,1,1
CUST_000633,49,Male,22748,601,Part-time,0.2,1,1
CUST_000634,48,Female,41424,658,Part-time,0.2,0,0
CUST_000635,18,Male,51510,745,Full-time,0.74,1,1
CUST_000636,38,Male,28973,772,Full-time,0.14,1,1
CUST_000637,45,Male,61843,692,Full-time,0.17,1,1
CUST_000638,22,Female,32111,789,Full-time,0.14,0,1
CUST_000639,59,Male,72930,614,Full-time,0.37,1,1
CUST_000640,37,Female,78320,675,Full-time,0.19,0,0
CUST_000641,55,Male,61837,823,Full-time,0.37,1,1
CUST_000642,28,Male,60382,711,Part-time,0.21,1,1
CUST_000643,40,Male,25563,740,Full-time,0.23,1,1
CUST_000644,42,Male,49757,676,Full-time,0.32,1,1
CUST_000645,35,Male,130022,708,Self-employed,0.19,1,0
CUST_000646,32,Male,20000,744,Part-time,0.46,0,0
CUST_000647,47,Female,71648,742,Self-employed,0.25,0,0
CUST_000648,45,Female,44640,768,Self-employed,0.71,0,0
CUST_000649,38,Female,53378,631,Unemployed,0.33,0,1
CUST_000650,54,Female,79011,590,Unemployed,0.26,0,0
CUST_000651,47,Female,79945,607,Full-time,0.34,0,0
CUST_000652,37,Male,67238,681,Full-time,0.09,1,1
CUST_000653,24,Male,81355,567,Full-time,0.23,0,0
CUST_000654,53,Female,85068,764,Full-time,0.58,1,1
CUST_000655,42,Female,62774,840,Self-employed,0.3,1,1
CUST_000656,31,Female,59655,631,Full-time,0.02,1,1
CUST_000657,21,Female,32112,695,Full-time,0.18,0,0
CUST_000658,61,Female,82605,687,Self-employed,0.42,1,1
CUST_000659,44,Female,59480,692,Full-time,0.15,0,0
CUST_000660,32,Male,79900,591,Self-employed,0.06,1,1
CUST_000661,38,Male,47117,809,Self-employed,0.67,1,1
CUST_000662,19,Female,87814,651,Part-time,0.56,0,1
CUST_000663,53,Male,22901,718,Full-time,0.14,1,1
CUST_000664,44,Male,51357,722,Full-time,0.36,1,1
CUST_000665,51,Female,113593,670,Part-time,0.39,0,0
CUST_000666,21,Female,32762,765,Full-time,0.63,0,0
CUST_000667,45,Female,24180,640,Part-time,0.37,0,0
CUST_000668,37,Male,100408,689,Full-time,0.34,1,1
CUST_000669,48,Female,38986,670,Unemployed,0.39,0,0
CUST_000670,43,Male,74583,715,Full-time,0.23,1,1
CUST_000671,38,Female,107497,821,Self-employed,0.18,1,1
CUST_000672,31,Female,96889,607,Full-time,0.05,1,1
CUST_000673,35,Male,42535,654,Self-employed,0.25,1,1
CUST_000674,25,Male,111232,623,Full-time,0.15,1,1
CUST_000675,39,Male,45468,663,Part-time,0.22,1,1
CUST_000676,65,Male,123353,623,Full-time,0.17,1,1
CUST_000677,52,Female,184822,732,Part-time,0.28,1,1
CUST_000678,53,Female,21563,805,Full-time,0.33,1,0
CUST_000679,46,Male,95576,539,Unemployed,0.34,0,1
CUST_000680,49,Female,34997,807,Self-employed,0.3,0,0
CUST_000681,41,Male,26598,749,Full-time,0.44,1,1
CUST_000682,29,Female,93725,690,Self-employed,0.29,0,0
CUST_000683,31,Male,81354,572,Full-time,0.56,1,0
CUST_000684,55,Male,20000,621,Full-time,0.21,1,0
CUST_000685,34,Male,29952,595,Self-employed,0.65,0,0
CUST_000686,41,Male,35307,710,Unemployed,0.06,1,1
CUST_000687,51,Male,34531,669,Full-time,0.21,1,1
CUST_000688,37,Female,47653,677,Full-time,0.24,0,0
CUST_000689,47,Male,37756,763,Full-time,0.11,1,1
CUST_000690,29,Male,81611,520,Full-time,0.36,1,1
CUST_000691,37,Female,61994,666,Full-time,0.06,0,0
CUST_000692,35,Female,57846,581,Full-time,0.16,0,0
CUST_000693,49,Male,93695,540,Full-time,0.33,1,1
CUST_000694,48,Female,103494,595,Self-employed,0.04,0,0
CUST_000695,48,Female,30058,711,Full-time,0.22,0,0
CUST_000696,41,Female,24882,688,Full-time,0.37,0,0
CUST_000697,47,Female,44641,731,Full-time,0.07,0,0
CUST_000698,34,Female,99299,706,Full-time,0.3,1,1
CUST_000699,36,Male,22958,653,Full-time,0.47,1,1
CUST_000700,50,Female,40591,590,Full-time,0.15,0,1
CUST_000701,40,Male,48237,647,Full-time,0.46,1,1
CUST_000702,31,Male,64113,662,Full-time,0.34,1,1
CUST_000703,41,Male,68661,699,Full-time,0.4,1,1
CUST_000704,58,Female,98066,707,Full-time,0.22,1,1
CUST_000705,38,Male,24917,670,Self-employed,0.12,1,0
CUST_000706,42,Male,61184,721,Full-time,0.36,1,1
CUST_000707,51,Male,73334,606,Full-time,0.24,1,1
CUST_000708,55,Female,44592,850,Self-employed,0.32,0,0
CUST_000709,46,Female,55394,748,Full-time,0.06,0,0
CUST_000710,37,Female,61674,633,Full-time,0.2,1,0
CUST_000711,52,Female,35321,641,Unemployed,0.32,0,0
CUST_000712,34,Male,29066,766,Full-time,0.1,1,1
CUST_000713,67,Male,61399,751,Unemployed,0.32,1,1
CUST_000714,32,Male,30589,767,Part-time,0.43,1,0
CUST_000715,51,Female,57551,703,Unemployed,0.16,0,0
CUST_000716,31,Female,43410,603,Full-time,0.38,0,0
CUST_000717,57,Male,72123,570,Part-time,0.11,1,1
CUST_000718,18,Female,48380,697,Full-time,0.2,0,0
CUST_000719,33,Female,31431,796,Full-time,0.41,0,0
CUST_000720,20,Female,109778,602,Self-employed,0.13,1,0
CUST_000721,28,Female,44019,647,Full-time,0.47,0,1
CUST_000722,47,Female,84361,588,Full-time,0.19,0,0
CUST_000723,63,Male,46769,725,Full-time,0.11,1,1
CUST_000724,32,Female,71490,587,Self-employed,0.1,0,0
CUST_000725,38,Female,29461,608,Full-time,0.53,0,0
CUST_000726,55,Male,45719,485,Full-time,0.25,1,1
CUST_000727,38,Female,35201,573,Full-time,0.5,0,0
CUST_000728,43,Female,22732,662,Full-time,0.09,0,0
CUST_000729,18,Female,20299,656,Full-time,0.2,0,0
CUST_000730,48,Male,112855,666,Full-time,0.35,1,1
CUST_000731,27,Female,27447,612,Full-time,0.39,0,0
CUST_000732,39,Female,45849,678,Full-time,0.19,0,0
CUST_000733,41,Female,93649,701,Self-employed,0.44,0,0
CUST_000734,27,Female,72237,692,Full-time,0.13,1,1
CUST_000735,53,Female,51414,661,Part-time,0.56,0,0
CUST_000736,46,Male,48816,652,Full-time,0.37,1,1
CUST_000737,44,Female,102157,786,Full-time,0.45,1,1
CUST_000738,46,Female,43062,800,Full-time,0.53,0,0
CUST_000739,30,Female,41998,790,Self-employed,0.43,0,0
CUST_000740,20,Male,60585,625,Part-time,0.23,1,1
CUST_000741,58,Male,41857,584,Part-time,0.19,1,1
CUST_000742,49,Male,84785,728,Full-time,0.22,1,1
CUST_000743,66,Male,24648,758,Full-time,0.33,1,1
CUST_000744,40,Male,33341,779,Full-time,0.17,1,1
CUST_000745,32,Female,104929,765,Part-time,0.03,1,1
CUST_000746,36,Male,40580,563,Self-employed,0.22,0,1
CUST_000747,35,Female,68161,561,Full-time,0.42,0,0
CUST_000748,40,Male,55396,621,Full-time,0.09,1,1
CUST_000749,26,Male,57889,839,Self-employed,0.12,1,1
CUST_000750,24,Male,30070,698,Full-time,0.35,1,1
CUST_000751,40,Male,59726,659,Self-employed,0.24,1,1
CUST_000752,46,Male,72138,660,Full-time,0.29,1,0
CUST_000753,38,Female,97636,662,Full-time,0.51,0,0
CUST_000754,54,Male,58800,740,Full-time,0.07,1,1
CUST_000755,42,Male,56997,529,Full-time,0.06,1,1
CUST_000756,36,Female,35122,716,Part-time,0.12,0,0
CUST_000757,44,Male,61566,636,Part-time,0.14,1,1
CUST_000758,45,Male,20000,764,Self-employed,0.2,1,1
CUST_000759,61,Female,69965,570,Self-employed,0.26,0,0
CUST_000760,25,Male,69955,582,Full-time,0.09,1,1
CUST_000761,51,Male,92936,733,Part-time,0.02,1,1
CUST_000762,22,Male,28176,700,Full-time,0.39,1,1
CUST_000763,18,Female,35054,671,Full-time,0.41,0,0
CUST_000764,22,Male,26708,808,Full-time,0.28,1,0
CUST_000765,47,Male,124766,779,Self-employed,0.24,1,0
CUST_000766,48,Male,38019,745,Self-employed,0.23,1,1
CUST_000767,54,Female,70066,505,Full-time,0.05,0,0
CUST_000768,19,Male,49336,557,Part-time,0.43,0,0
CUST_000769,30,Female,38243,850,Part-time,0.17,1,1
CUST_000770,28,Female,127780,673,Part-time,0.41,0,0
CUST_000771,29,Male,77515,665,Full-time,0.45,1,1
CUST_000772,32,Male,62968,613,Full-time,0.51,1,1
CUST_000773,31,Male,56514,707,Full-time,0.16,1,1
CUST_000774,49,Male,69300,712,Full-time,0.25,1,1
CUST_000775,38,Female,57231,764,Self-employed,0.19,1,1
CUST_000776,38,Female,68023,532,Part-time,0.43,0,0
CUST_000777,37,Male,36134,691,Full-time,0.57,0,0
CUST_000778,47,Male,31304,731,Full-time,0.15,1,1
CUST_000779,48,Female,20000,672,Full-time,0.1,0,0
CUST_000780,53,Male,25279,643,Full-time,0.18,1,0
CUST_000781,46,Male,34564,585,Unemployed,0.08,0,0
CUST_000782,52,Female,76471,685,Self-employed,0.02,1,1
CUST_000783,63,Male,89320,684,Full-time,0.16,1,1
CUST_000784,43,Female,71921,778,Full-time,0.45,1,1
CUST_000785,29,Female,76217,665,Part-time,0.4,0,0
CUST_000786,23,Female,38574,777,Self-employed,0.57,0,0
CUST_000787,29,Female,46220,738,Full-time,0.07,0,0
CUST_000788,42,Female,29923,670,Full-time,0.48,0,0
CUST_000789,63,Male,83983,805,Full-time,0.53,1,1
CUST_000790,36,Female,42659,730,Part-time,0.25,0,0
CUST_000791,64,Female,52133,670,Full-time,0.67,0,0
CUST_000792,43,Male,55098,661,Full-time,0.18,1,1
CUST_000793,28,Male,109327,521,Full-time,0.31,1,1
CUST_000794,32,Female,56384,733,Self-employed,0.51,0,0
CUST_000795,37,Female,81392,644,Full-time,0.15,1,1
CUST_000796,42,Male,70864,553,Unemployed,0.52,0,0
CUST_000797,37,Female,29469,578,Full-time,0.31,0,0
CUST_000798,42,Male,31289,662,Full-time,0.42,1,1
CUST_000799,60,Female,65263,604,Full-time,0.35,0,0
CUST_000800,55,Male,30776,760,Self-employed,0.22,1,1
CUST_000801,40,Female,30159,725,Self-employed,0.18,0,0
CUST_000802,18,Female,88431,624,Part-time,0.09,0,0
CUST_000803,45,Female,54496,705,Self-employed,0.6,0,0
CUST_000804,44,Female,36301,789,Full-time,0.11,1,1
CUST_000805,53,Male,29825,670,Full-time,0.25,1,1
CUST_000806,41,Male,32999,675,Full-time,0.07,1,1
CUST_000807,26,Female,28464,561,Full-time,0.21,0,1
CUST_000808,41,Male,73172,717,Full-time,0.14,1,1
CUST_000809,45,Female,33510,668,Part-time,0.22,0,0
CUST_000810,26,Female,36404,549,Full-time,0.16,0,0
CUST_000811,35,Male,21964,655,Self-employed,0.27,1,1
CUST_000812,28,Male,47183,658,Full-time,0.19,1,1
CUST_000813,63,Female,125710,732,Unemployed,0.5,0,0
CUST_000814,29,Male,41214,660,Full-time,0.09,1,1
CUST_000815,34,Female,44502,644,Full-time,0.19,0,0
CUST_000816,44,Male,21789,586,Part-time,0.05,1,1
CUST_000817,36,Male,69853,650,Full-time,0.23,1,0
CUST_000818,43,Female,118625,692,Full-time,0.11,1,1
CUST_000819,39,Female,152751,670,Full-time,0.17,1,1
CUST_000820,43,Male,55336,592,Full-time,0.28,1,1
CUST_000821,51,Female,73969,633,Self-employed,0.16,1,1
CUST_000822,46,Male,148637,705,Full-time,0.23,1,1
CUST_000823,51,Female,64694,736,Part-time,0.04,0,0
CUST_000824,41,Male,200000,669,Full-time,0.07,1,1
CUST_000825,42,Female,38782,787,Full-time,0.34,0,0
CUST_000826,35,Female,41490,676,Full-time,0.46,0,0
CUST_000827,35,Male,93310,664,Full-time,0.63,0,0
CUST_000828,33,Male,20000,648,Full-time,0.37,1,0
CUST_000829,48,Male,35667,565,Part-time,0.32,1,1
CUST_000830,53,Male,91963,693,Full-time,0.29,1,0
CUST_000831,49,Male,50913,850,Part-time,0.42,1,0
CUST_000832,50,Female,142217,565,Unemployed,0.27,0,0
CUST_000833,43,Male,20000,788,Full-time,0.38,1,1
CUST_000834,35,Male,20000,482,Part-time,0.19,0,0
CUST_000835,56,Male,20000,649,Full-time,0.34,0,0
CUST_000836,44,Male,62494,690,Full-time,0.18,1,1
CUST_000837,18,Female,43226,706,Full-time,0.34,0,1
CUST_000838,39,Female,53023,567,Full-time,0.28,0,0
CUST_000839,36,Female,51754,742,Part-time,0.12,0,0
CUST_000840,40,Female,67762,689,Unemployed,0.21,0,1
CUST_000841,21,Female,21440,644,Full-time,0.23,0,0
CUST_000842,46,Female,99647,745,Full-time,0.35,1,1
CUST_000843,36,Female,34715,692,Part-time,0.24,0,0
CUST_000844,56,Male,77986,670,Full-time,0.61,1,1
CUST_000845,19,Female,39331,707,Full-time,0.36,0,0
CUST_000846,56,Female,63333,606,Part-time,0.38,0,0
CUST_000847,37,Male,53772,813,Self-employed,0.31,1,1
CUST_000848,47,Male,36654,771,Unemployed,0.14,1,1
CUST_000849,31,Male,33052,646,Self-employed,0.17,1,1
CUST_000850,46,Female,82904,720,Full-time,0.19,0,0
CUST_000851,26,Female,57847,646,Full-time,0.17,0,0
CUST_000852,47,Male,82769,689,Self-employed,0.78,0,0
CUST_000853,32,Male,45605,638,Full-time,0.19,1,1
CUST_000854,23,Male,20000,668,Full-time,0.08,1,1
CUST_000855,45,Male,119101,629,Full-time,0.1,1,1
CUST_000856,48,Female,65917,701,Part-time,0.17,0,0
CUST_000857,39,Female,57007,831,Self-employed,0.2,0,0
CUST_000858,50,Female,53771,787,Full-time,0.23,1,1
CUST_000859,61,Male,33845,593,Unemployed,0.14,0,0
CUST_000860,54,Male,32387,665,Self-employed,0.47,1,1
CUST_000861,28,Male,49030,635,Full-time,0.27,1,1
CUST_000862,18,Female,184910,581,Part-time,0.21,0,0
CUST_000863,34,Female,22574,702,Self-employed,0.14,0,0
CUST_000864,27,Male,60025,647,Part-time,0.22,1,1
CUST_000865,56,Female,57262,738,Full-time,0.25,1,1
CUST_000866,36,Female,56281,549,Part-time,0.18,0,0
CUST_000867,28,Female,32071,799,Self-employed,0.23,0,0
CUST_000868,54,Male,71965,736,Self-employed,0.25,1,1
CUST_000869,45,Female,20000,665,Full-time,0.04,0,0
CUST_000870,36,Female,34198,758,Self-employed,0.4,0,0
CUST_000871,65,Male,29733,653,Full-time,0.45,1,1
CUST_000872,47,Male,26392,754,Part-time,0.17,1,1
CUST_000873,25,Male,127135,723,Full-time,0.27,1,0
CUST_000874,23,Female,82779,808,Full-time,0.43,0,0
CUST_000875,31,Female,91362,731,Full-time,0.28,0,0
CUST_000876,54,Female,75279,735,Full-time,0.25,1,1
CUST_000877,61,Male,25036,632,Unemployed,0.48,0,0
CUST_000878,41,Female,65641,730,Full-time,0.48,0,0
CUST_000879,35,Male,47541,669,Self-employed,0.44,1,1
CUST_000880,50,Female,102990,663,Full-time,0.17,1,0
CUST_000881,58,Female,44273,678,Full-time,0.13,0,0
CUST_000882,21,Male,40063,656,Unemployed,0.21,0,0
CUST_000883,37,Male,39964,671,Full-time,0.06,1,1
CUST_000884,49,Male,52005,552,Full-time,0.36,1,1
CUST_000885,53,Male,45594,754,Full-time,0.47,1,1
CUST_000886,36,Female,91111,582,Self-employed,0.67,0,0
CUST_000887,46,Female,70430,643,Self-employed,0.15,0,0
CUST_000888,59,Female,96356,740,Full-time,0.62,1,0
CUST_000889,18,Male,102205,652,Self-employed,0.18,1,1
CUST_000890,49,Male,76247,561,Self-employed,0.28,1,1
CUST_000891,60,Male,67624,748,Full-time,0.25,1,1
CUST_000892,34,Female,49236,729,Full-time,0.45,0,0
CUST_000893,33,Female,41681,839,Full-time,0.26,1,1
CUST_000894,28,Female,48232,584,Full-time,0.19,0,0
CUST_000895,41,Female,69139,735,Full-time,0.05,1,1
CUST_000896,49,Female,32662,584,Part-time,0.55,0,0
CUST_000897,30,Male,82391,628,Unemployed,0.21,1,0
CUST_000898,49,Female,20000,535,Unemployed,0.44,0,0
CUST_000899,59,Female,46227,817,Full-time,0.29,0,0
CUST_000900,56,Female,68878,594,Full-time,0.41,0,0
CUST_000901,66,Male,23081,798,Full-time,0.29,1,0
CUST_000902,47,Male,52808,687,Part-time,0.22,1,0
CUST_000903,44,Female,79802,636,Full-time,0.09,1,1
CUST_000904,55,Male,23327,750,Self-employed,0.2,1,1
CUST_000905,28,Male,27844,718,Part-time,0.15,1,0
CUST_000906,29,Female,53538,743,Full-time,0.47,0,0
CUST_000907,35,Female,35458,606,Full-time,0.25,0,0
CUST_000908,27,Female,39719,616,Full-time,0.09,0,0
CUST_000909,51,Male,71743,693,Full-time,0.45,1,1
CUST_000910,44,Female,50775,673,Full-time,0.38,0,1
CUST_000911,35,Female,82586,668,Full-time,0.2,1,1
CUST_000912,18,Male,64507,597,Full-time,0.3,1,1
CUST_000913,29,Female,52368,744,Self-employed,0.23,0,0
CUST_000914,59,Male,136866,796,Part-time,0.34,1,0
CUST_000915,65,Female,31334,670,Part-time,0.23,0,0
CUST_000916,63,Female,61045,563,Part-time,0.17,0,0
CUST_000917,45,Male,20000,720,Part-time,0.27,0,0
CUST_000918,27,Female,78408,719,Part-time,0.27,1,1
CUST_000919,33,Male,37861,608,Part-time,0.14,1,1
CUST_000920,51,Female,98863,644,Self-employed,0.36,0,1
CUST_000921,69,Female,20000,626,Self-employed,0.44,0,0
